bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_ses-1_task-other_bold	0.0025534608030592736	0.004431684397705545	0	20.419788121283535	1.2638271979118771	1.0734139969348664	0.40594223172939037	111699952.0	0.15088633036444202	121	23.135755258126196	2.6221450622314646	2.53601	2.8958100000000004	2.4346151866943937	0.0215119	-0.003911536652594805	0.005326173733919859	523	80	80	37	4.838084658311114	2.0	3.0	3.0	3.299999952316284	2	99.85181715774436	47.743839263916016	3033.31982421875	32.987667083740234	152708.0	0.3379161819815636	10741.887646484325	17158.857421875	1.275949442678833	72020.734375	388544.90625	388361.125	42286.0	256177.609375	515069.8828125	80270.71875	67.22614288330078
sub-01_ses-1_task-self_run-1_bold	0.0030548172757475078	0.004598013056478406	0	19.973498338066666	1.2296266202333341	1.0185169218666668	0.40711758441146617	165212704.0	0.17829385290221264	110	36.54485049833887	2.6287221329837522	2.5400199999999997	2.902143333333333	2.4440030656179235	0.0195489	-0.0036650022957473993	0.00448300875723362	301	80	80	37	4.8844030377125005	2.0	3.0	3.0	3.299999952316284	0	95.54776700166468	38.79551315307617	3064.85986328125	26.329696655273438	152298.0	0.09466611109673977	11043.436328124993	17470.5859375	1.2549188245532301	72344.5	393150.5	393105.71875	42617.0	258720.528125	520487.83124999993	80480.890625	67.7896499633789
sub-01_ses-1_task-self_run-2_bold	0.0008667109634551495	0.004656586279069767	0	20.37368488013333	1.1904561487333334	1.8057775463666663	0.4055224194765224	177902224.0	0.1881657646997561	120	39.8671096345515	2.6139506177672724	2.53198	2.879356666666667	2.43051518663515	0.0301743	-0.0038757517468184233	0.004967233631759882	301	80	80	37	4.842650439816786	2.0	3.0	3.0	3.299999952316284	0	98.8094701231734	38.778114318847656	3007.818359375	26.980297088623047	152753.0	0.28478304743766786	10819.729687499988	17407.990234375	1.2791310227449584	73033.0546875	392845.65625	392682.1875	42314.0	258334.34140625002	520836.7046875	81087.3203125	69.53426361083984
sub-01_ses-2_task-other_bold	0.0007149904397705546	0.006063520172084129	0	22.876340023812254	1.1988948226245213	0.9690998136206896	0.40760664237441613	76258736.0	0.21613939533527454	256	48.94837476099426	2.66563506240197	2.5750266666666666	2.9518633333333333	2.4700151872059095	0.0164522	-0.004077398218214512	0.004078935366123915	523	80	80	37	4.690760482802506	2.0	3.0	3.0	3.299999952316284	0	99.10996748992542	57.56401062011719	2892.690185546875	39.304561614990234	152068.0	0.1842759057879448	10589.38437499996	16180.7744140625	1.2172069739523357	72732.8125	380434.75	380695.3125	42850.0	243953.40234375	507497.69062499993	81157.6015625	59.615333557128906
sub-01_ses-2_task-self_run-1_bold	0.0003781395348837209	0.003403546478405316	0	22.57463589343333	1.273993047000001	0.991698445199999	0.40598159799665595	428996128.0	0.15306286430949845	75	24.916943521594686	2.6280250622089874	2.54101	2.913116666666667	2.4299485199602953	0.0260552	-0.004322387278079987	0.005650897044688463	301	80	80	37	4.753208320934281	2.0	3.0	3.0	3.299999952316284	0	99.38209247223672	24.08069610595703	2820.8056640625	16.33090591430664	152507.0	0.054796222969889646	10336.668847656201	16187.705078125	1.3042568021445389	71808.5859375	379332.125	379162.6875	42521.0	247104.875	504625.15625	79768.90625	75.57014465332031
sub-01_ses-2_task-self_run-2_bold	0.00017411960132890367	0.0030595595348837205	0	22.66846757276668	1.255491402533333	0.9865284652333333	0.40681076267030686	460001376.0	0.18238425813517958	113	37.541528239202655	2.632588193516368	2.543903333333333	2.9251066666666667	2.428754580549104	0.0249404	-0.003927530720829964	0.005078130401670933	301	80	80	37	4.766425359807546	2.0	3.0	3.0	3.299999952316284	1	100.75235075346352	22.78877067565918	2792.37451171875	15.610240936279297	152157.0	0.11511755883693696	10001.998632812416	16156.9453125	1.166370921864698	71465.8984375	376885.15625	376517.5625	42748.0	245261.54296875	501482.8359375	78992.7734375	78.98904418945312
sub-02_ses-1_task-other_bold	0.0004889292543021033	0.007572525066921607	0	23.436887821513405	1.2571590792720313	0.9581342982950196	0.44029982056364686	149470608.0	0.16042254968089795	129	24.665391969407267	2.5349951630217564	2.4619066666666667	2.7540999999999998	2.3889788223986024	0.0250415	0.001478564809076488	0.0018272019224241376	523	80	80	37	5.5262131977817575	2.0	3.0	3.0	3.299999952316284	0	55.33218798686843	38.609397888183594	3855.75341796875	26.61420249938965	145873.0	0.23492339551448824	19131.65156249998	18877.03515625	2.750114610948601	55498.734375	364485.25	364604.0625	48342.0	261240.303125	462390.9203125	65976.515625	65.13390350341797
sub-02_ses-1_task-self_run-1_bold	0.0008530897009966777	0.004760823388704319	0	23.13457387296665	1.345957049866666	1.0031067193666667	0.4390961695761628	612089024.0	0.13879537819484739	43	14.285714285714286	2.5486906175253217	2.48593	2.7798599999999998	2.3802818525759646	0.038678	0.001452938886359334	0.0022405085619539022	301	80	80	37	5.317522671195582	2.0	3.0	3.0	3.299999952316284	5	67.37685003888912	18.601871490478516	3946.943359375	12.717484474182129	146038.0	0.10545916967093945	20457.751855468738	19571.2578125	2.749230914809246	57838.9765625	369144.8125	369194.96875	48390.0	259318.5109375	471946.3265625	69429.1640625	77.87924194335938
sub-02_ses-1_task-self_run-2_bold	0.0011311486486486487	0.004685957128378379	5	23.73145274132204	1.3398714422033897	1.0035196239661013	0.4402633733192887	174210400.0	0.15526607973191914	72	24.324324324324323	2.5461550619954543	2.48591	2.76694	2.385615185986363	0.037729	0.0015481291338801384	0.002089983783662319	296	80	80	37	5.441576502886547	2.0	3.0	3.0	3.299999952316284	9	61.626984235439025	36.759483337402344	3922.838623046875	25.086801528930664	145777.0	0.09767501354217528	20158.616015624873	19196.400390625	2.7423231294228785	55734.75	362697.03125	363146.625	48552.0	255839.43671875	461035.35468749993	66734.8671875	79.1446533203125
sub-02_ses-2_task-other_bold	0.0004241491395793499	0.0059078030210325035	0	20.483045841091954	1.1955111834099612	0.9950616026245201	0.43751219422903087	256708640.0	0.1640725204426631	126	24.091778202676863	2.582718900544106	2.52103	2.8072933333333334	2.419833368298984	0.0320654	0.0013554004253819585	0.0020113911014050245	523	80	80	37	5.250969871890288	2.0	3.0	3.0	3.299999952316284	3	61.22823191977544	30.192306518554688	3897.37841796875	20.487504959106445	146401.0	0.03270347788929939	20084.83984375	19180.99609375	2.4120966848767393	62510.984375	386203.21875	386150.6875	48226.0	270497.15625	498308.28125	73538.1640625	69.73705291748047
sub-02_ses-2_task-self_run-1_bold	0.0004368106312292358	0.005371352292358804	0	20.945011622233334	1.209219069133334	0.9796670083666665	0.43915345540072126	329698112.0	0.16743489345738957	85	28.239202657807308	2.5573864761705405	2.490813333333333	2.78874	2.3926060951782877	0.0519312	0.0015669038984924555	0.0021267684642225504	301	80	80	37	5.438748949648469	2.0	3.0	3.0	3.299999952316284	0	58.16255199235015	27.585121154785156	3880.281982421875	19.052715301513672	146184.0	0.12741240933537484	20142.662988281263	19189.716796875	2.480739970062741	59462.796875	377956.3125	378290.3125	48400.0	267121.7	481576.49999999994	69553.9375	73.49224853515625
sub-02_ses-2_task-self_run-2_bold	0.0009302657807308969	0.005993846345514951	0	20.96454178166665	1.2119214854333333	3.530749669633333	0.44075360699979854	291855616.0	0.16834582811974522	82	27.242524916943523	2.568446274234175	2.492646666666667	2.80268	2.410012156035859	0.0351058	0.0018471829826012254	0.0021654427982866764	301	80	80	37	5.38432936727736	2.0	3.0	3.0	3.299999952316284	0	54.361422726806985	28.427770614624023	4081.5595703125	19.480871200561523	145999.0	0.1398604616522789	21505.71933593751	19549.634765625	2.6142322108459277	59682.5	378101.90625	378653.28125	48620.0	266982.3125	482714.7453125	70324.3359375	70.52181243896484
sub-03_ses-1_task-other_bold	0.001449980879541109	0.0082961582791587	0	22.655576645574712	1.3173983577586192	2.4093480028735628	0.3844531553825628	419469728.0	0.12347885996523617	44	8.413001912045889	2.513518495821417	2.572433333333333	2.6899433333333334	2.2781788207975855	0.0220858	-0.00029402427026070654	0.000488869845867157	523	80	80	37	5.460330737279883	2.0	3.0	3.0	3.299999952316284	0	175.54890729530166	1.5504463911056519	173.03013610839844	1.0458861589431763	157863.0	0.0	775.3282897949207	1013.7327270507812	3.816561863239948	3570.47119140625	23566.181640625	23714.02734375	37980.0	16754.34375	29594.1876953125	4342.908203125	67.48684692382812
sub-03_ses-1_task-self_run-1_bold	0.0010406976744186047	0.005400867408637875	0	23.73529728259999	1.3612615298	1.0193275234000012	0.38427177054245354	816412032.0	0.13475014609781671	39	12.956810631229235	2.5160885968029256	2.580373333333333	2.69565	2.2722424570754436	0.0203641	-0.00023843989765737206	1.2287064237170853e-05	301	80	80	37	5.485857707366319	2.0	3.0	3.0	3.299999952316284	0	121.782257532387	1.1012858152389526	168.1021270751953	0.7518362998962402	157761.0	0.002660625847056508	751.6466064453125	987.1372680664062	3.9984467234632914	3528.0361328125	23331.021484375	23463.02734375	38018.0	16777.34990234375	29274.39013671875	4276.9462890625	84.21050262451172
sub-03_ses-1_task-self_run-2_bold	0.0008972757475083056	0.0047532675747508305	0	23.381774501800013	1.3835658723666673	1.0051903924333325	0.38470966452055366	349982176.0	0.14446215016179692	61	20.26578073089701	2.5035385967404715	2.57137	2.6799700000000004	2.259275790221414	0.0219757	-0.0003810910857282579	-0.00045445907744579017	301	80	80	37	5.551803518234711	2.0	3.0	3.0	3.299999952316284	2	114.08160786056874	1.7234190702438354	172.83351135253906	1.1706171035766602	157723.0	0.0018330660881474615	789.0732971191363	1009.3524169921875	3.7785181769707554	3508.37548828125	23373.26953125	23479.525390625	38048.0	16863.1447265625	29297.17041015625	4229.115234375	88.89275360107422
sub-04_ses-1_task-other_bold	0.001384378585086042	0.00484834690248566	0	20.117820173314172	1.1350242414559388	0.9858858264559388	0.3893619789052333	103723272.0	0.15900000798329966	110	21.032504780114724	2.549417890119891	2.532156666666667	2.7633666666666667	2.352730337026341	0.0334418	-0.005060537252575159	0.004953011404722929	523	80	80	37	4.662086996979787	2.0	3.0	3.0	3.299999952316284	0	87.9074694839488	2.891122341156006	182.06045532226562	1.978031039237976	157159.0	0.011718913726508618	867.3492797851569	955.6219482421875	2.0954734718800863	4021.52685546875	22249.265625	22026.408203125	38663.0	15202.9517578125	29781.684570312504	4724.52001953125	63.87997817993164
sub-04_ses-1_task-self_run-1_bold	0.0016272757475083055	0.004979904916943521	0	17.83168375003332	1.0890549546666666	0.9645897958666664	0.3899022413950178	72807656.0	0.14914608432692103	50	16.611295681063122	2.5625411225097667	2.5436633333333334	2.777393333333333	2.3665667008626343	0.00841833	-0.0045957425609230995	0.004761960823088884	301	80	80	37	4.6268060084208775	2.0	3.0	3.0	3.299999952316284	0	89.41271603295674	3.437703847885132	187.18653869628906	2.361833095550537	157061.0	0.014716940000653267	827.2093505859375	977.1741333007812	1.8910319942560436	4030.08349609375	22078.525390625	21837.66796875	38687.0	14937.595117187499	29664.295507812494	4719.75390625	66.31016540527344
sub-04_ses-1_task-self_run-2_bold	0.0013088704318936877	0.004670771162790697	0	16.96734887143333	1.072753256766668	0.9683181093999993	0.38932662629446546	178284832.0	0.14236822974941013	41	13.621262458471762	2.5719347588687036	2.5567466666666667	2.7934666666666668	2.3655909432727777	0.00973039	-0.004657020792365074	0.004049096256494522	301	80	80	37	4.6300984176371465	2.0	3.0	3.0	3.299999952316284	2	85.02715351822685	2.199406862258911	183.47256469726562	1.5247952938079834	157047.0	0.009686847217381	856.5719848632596	981.9268798828125	2.0009028803826396	3965.54541015625	21858.31640625	21653.90625	38826.0	14754.381591796875	29331.58837890625	4676.7099609375	69.24288177490234
sub-05_ses-1_task-other_bold	0.007465602294455066	0.008131806118546844	0	20.16259897888891	1.2635929283908036	1.2219930163026826	0.35315352683773865	316927360.0	0.12414054790657061	39	7.45697896749522	2.579604657883021	2.5324966666666664	2.835656666666667	2.3706606403157298	0.0239057	-0.007664038799703121	0.0006018098792992532	523	80	80	37	5.416714847143628	2.0	3.0	3.0	3.299999952316284	48	149.17293618654836	1.6691433191299438	163.03073120117188	1.1556940078735352	164621.0	0.015986429527401924	628.6326293945312	1029.8016357421875	2.809635754539622	3515.58740234375	22159.66796875	22280.720703125	32110.0	15344.089453125001	27992.30556640625	4113.26318359375	58.47544860839844
sub-05_ses-1_task-self_run-1_bold	0.001951827242524917	0.00465208996677741	0	18.540802856999992	1.1918791787333327	1.0391564091999996	0.35327130130365675	1053570176.0	0.1166143688230568	18	5.980066445182724	2.560188193115793	2.5214633333333336	2.8135133333333333	2.3455879126807115	0.0101599	-0.007821737788617611	0.0008337190374732018	301	80	80	37	5.348548017219175	2.0	3.0	3.0	3.299999952316284	1	155.5313055116659	0.9372414946556091	158.23692321777344	0.6373675465583801	164577.0	0.0	630.1438110351528	999.7330932617188	2.9930450528821444	3469.77001953125	21660.712890625	21793.76171875	32151.0	14978.18115234375	27370.298828125	4074.642822265625	76.67398071289062
sub-05_ses-1_task-self_run-2_bold	0.0008609302325581395	0.0035184240531561457	0	19.31999243119999	1.2596646028000003	0.9947687962000007	0.353694762335159	2188756992.0	0.08318204104356249	2	0.6644518272425249	2.5691610214690153	2.5329166666666665	2.814363333333333	2.360203064407046	0.010926	-0.0076734586618840694	0.00037655269261449575	301	80	80	37	5.340552864350286	2.0	3.0	3.0	3.299999952316284	3	167.87745634463286	0.6356441378593445	161.58126831054688	0.4295485317707062	164474.0	2.0393532622619953e-06	600.8334960937505	1032.8721923828125	2.827688322954601	3477.730224609375	21697.873046875	21840.517578125	32273.0	14839.914648437501	27414.29218749999	4089.497802734375	86.45523834228516
sub-06_ses-1_task-other_bold	0.0035946845124282985	0.01376360841300191	0	25.80114228681991	1.1355972966858239	1.1640698491570887	0.4031531864253055	46881124.0	0.25146245252388993	235	44.93307839388145	2.512522839656832	2.4354566666666666	2.7406633333333335	2.361448518970497	0.0165948	-0.008080605417490005	0.0043519060127437115	523	80	80	37	4.705978258702286	2.0	3.0	3.0	3.299999952316284	3	103.8889515011765	71.57780456542969	2673.894775390625	50.723670959472656	153378.0	0.7632349401712418	11133.62124023436	14676.3154296875	2.1356450145286114	68804.234375	388535.125	382341.03125	42237.0	272583.8625	521317.83125	81244.8515625	41.017738342285156
sub-06_ses-1_task-self_run-1_bold	0.0014882724252491695	0.010513386877076411	0	24.889335867533322	1.1114059076999996	1.2762870686333352	0.4042314815957091	104426200.0	0.2245612413488123	128	42.524916943521596	2.5111532435009845	2.4521566666666668	2.7606	2.3207030638362864	0.0255765	-0.007587288971990347	0.004275516141206026	301	80	80	37	4.674833745837747	2.0	3.0	3.0	3.299999952316284	1	109.61909455367616	47.62434005737305	2545.3720703125	32.91671371459961	152995.0	0.2864463567733765	9915.699218749996	14582.5908203125	2.034354815884008	68109.125	382476.375	376256.5	42707.0	266505.546875	514240.390625	80484.59375	46.83975601196289
sub-06_ses-1_task-self_run-2_bold	0.002058239202657807	0.01234959531561462	0	28.575327402800006	1.0834531006333334	0.9341211083333341	0.40348263059399747	129799736.0	0.3189549850131147	188	62.458471760797345	2.511060819284438	2.4581166666666667	2.7489899999999996	2.3260757911866476	0.0251742	-0.007876714691519737	0.004458565264940262	301	80	80	37	4.693593152947466	2.0	3.0	3.0	3.299999952316284	2	113.23424279176866	42.66896438598633	2653.329345703125	30.029584884643555	153353.0	0.6160822153091431	11006.912890624992	14932.158203125	2.042984342708567	68833.234375	388571.96875	382151.0625	42446.0	272184.9609375	522642.5078125	81418.765625	42.10581588745117
sub-06_ses-2_task-other_bold	0.0045977437858508614	0.007429120956022945	0	21.07209938971264	1.1896022137739448	1.023689847739463	0.39705445564800684	207500240.0	0.18758853430111735	183	34.990439770554495	2.446471929919836	2.400866666666667	2.71124	2.2273091230928412	0.0215053	-0.006374863907694817	0.00199917983263731	523	80	80	37	4.5682962567533645	2.0	3.0	3.0	3.299999952316284	10	122.712810297922	33.38623809814453	2263.189208984375	23.051145553588867	154547.0	0.27769543826580045	8396.866894531238	13675.2861328125	2.149819517515235	67338.7734375	374206.1875	367578.4375	41451.0	259435.53125	505865.171875	80461.9453125	55.84605407714844
sub-06_ses-2_task-self_run-1_bold	0.001339800664451827	0.0043469773089701	0	20.79732482916667	1.1778856760999998	0.9938329286999997	0.3973626963586351	724938112.0	0.16013483916833676	73	24.25249169435216	2.4370925358695743	2.3954233333333335	2.7115633333333338	2.2042909409420552	0.027379	-0.00658045057207346	0.0021679981146007776	301	80	80	37	4.5841071053175995	2.0	3.0	3.0	3.299999952316284	2	114.63199818706543	17.745136260986328	2313.489501953125	12.129921913146973	154589.0	0.06789146959781647	8813.413085937507	13857.5556640625	2.1410467892881773	66779.671875	372031.75	365831.875	41516.0	257986.62890625	502491.9453125	79803.4296875	70.80513763427734
sub-06_ses-2_task-self_run-2_bold	0.0012571760797342193	0.005178688239202657	0	21.21343998246666	1.1807732098	0.9831627995333324	0.3989554287744893	746819712.0	0.15590549046939292	69	22.92358803986711	2.4363707177674914	2.391793333333333	2.6964733333333335	2.2208454866358074	0.0232597	-0.006660240702331066	0.001766321947798133	301	80	80	37	4.618674071889716	2.0	3.0	3.0	3.299999952316284	1	112.67056432127852	17.20444679260254	2316.95263671875	11.772945404052734	154184.0	0.07799571938812734	8894.441455078142	13955.34375	2.1650531502408565	65656.9453125	367564.78125	361497.1875	41833.0	255713.4125	494097.475	78267.671875	66.22041320800781
sub-07_ses-1_task-other_bold	0.000982657743785851	0.00749991636711281	0	20.668244864540213	1.1415625875095778	0.9521925646934861	0.4229093767147371	38262092.0	0.11405481685342168	33	6.309751434034417	2.519920920449938	2.420236666666667	2.7811866666666667	2.358339428016481	0.00916557	-0.0025105178356170654	0.0007269105408340693	523	80	80	37	4.892630978183363	2.0	3.0	3.0	3.299999952316284	1	70.18968395880435	72.1662826538086	3231.419189453125	49.7111701965332	150035.0	0.40012723505496983	13367.311425781241	16368.4248046875	3.019792035320515	54295.58203125	338823.71875	337058.375	44756.0	232316.26953125	440949.53125	68890.2578125	60.841495513916016
sub-07_ses-1_task-self_run-1_bold	0.000570797342192691	0.0044388096013289035	0	19.147880296533344	1.1612169482	0.984770222533334	0.4220190341859845	229056656.0	0.10381420392073638	19	6.312292358803987	2.517194354754825	2.4271133333333332	2.7741333333333333	2.3503363975978098	0.0143331	-0.002573717385530472	0.0010977101046591997	301	80	80	37	4.990056772188564	2.0	3.0	3.0	3.299999952316284	0	67.28908828360998	29.652921676635742	3077.297119140625	20.201480865478516	150064.0	0.08044994361698629	12434.121875000003	16192.4052734375	3.0174836498452358	52860.91015625	336286.125	335283.625	44852.0	231278.21640625	435082.55937499995	67189.59375	76.41191864013672
sub-07_ses-1_task-self_run-2_bold	0.0001220598006644518	0.0036002289036544855	0	17.963376264400008	1.134241434933333	0.9804595836000004	0.422530957828376	393200288.0	0.08172958949544286	3	0.9966777408637874	2.5149884961523132	2.4202166666666667	2.77787	2.3468788217902734	0.00932804	-0.0025298958644270897	0.0008298833854496479	301	80	80	37	4.933216094168184	2.0	3.0	3.0	3.299999952316284	0	63.94388182988048	22.699962615966797	3121.224609375	15.550013542175293	149975.0	0.10881046876311301	13266.7662109375	16389.669921875	3.217717105697642	52799.125	337813.90625	336178.5625	44915.0	234220.15625000003	438951.32499999995	68145.1640625	83.2221908569336
sub-07_ses-2_task-other_bold	0.0032199235181644362	0.008085171988527724	0	21.157882408908065	1.177568898141763	1.0349656498659003	0.4244904735809465	31397148.0	0.15062235488036002	124	23.709369024856596	2.6105918298404647	2.5243266666666666	2.886903333333333	2.420545489521395	0.011514	-0.003071227576583624	0.0019585834816098213	523	80	80	37	4.614352881525222	2.0	3.0	3.0	3.299999952316284	0	63.7511123017065	98.0344009399414	4112.9619140625	67.4290542602539	149581.0	0.5196796655654907	17359.658203125	20458.70703125	2.215824120922127	75101.4921875	422441.09375	421077.125	45503.0	277036.03125	563358.55	91252.7734375	54.99391174316406
sub-07_ses-2_task-self_run-1_bold	0.0002258471760797342	0.0026878147840531563	0	18.687222703333347	1.164028310499999	0.9967235448666666	0.4221987568047159	782870784.0	0.1517216775471776	79	26.245847176079735	2.5467540517598874	2.4644366666666664	2.818146666666667	2.357678821946329	0.0181402	-0.003122716909274459	0.0021047648042440414	301	80	80	37	4.70463826796327	2.0	3.0	3.0	3.299999952316284	0	62.41546559101502	19.710458755493164	3911.383544921875	13.529325485229492	149972.0	0.1458232007920742	17453.65117187499	20398.6015625	2.092321410847057	74509.0546875	423574.75	421431.4375	45023.0	280187.8625	562673.05	89576.8671875	88.39312744140625
sub-07_ses-2_task-self_run-2_bold	0.0027782392026578073	0.005425227840531561	0	18.735928103133347	1.1466625424666674	1.0073877140333327	0.4244561345197993	140074976.0	0.16003279374199172	86	28.571428571428573	2.5766099104940516	2.49092	2.8504400000000003	2.388469731482155	0.0152518	-0.003380519337952137	0.0026220926083624363	301	80	80	37	4.674957459773372	2.0	3.0	3.0	3.299999952316284	3	61.1458347960975	45.99290466308594	4110.98583984375	32.141212463378906	149532.0	0.5106954455375672	18753.674121093725	20995.484375	2.247197723497706	74015.7421875	421522.625	420050.9375	45442.0	277292.36875	558523.8718750001	89850.296875	66.56610107421875
sub-08_ses-1_task-other_bold	0.0011260229445506692	0.0045081437667304014	0	25.435680188314187	1.2557303875095784	1.0502241309578548	0.3972281780529841	158619200.0	0.2616281999979257	322	61.5678776290631	2.4865303140055417	2.4244533333333336	2.75648	2.2786576086832913	0.00979777	-0.007558504585176706	0.002846701070666313	523	80	80	37	4.361438685359476	2.0	3.0	3.0	3.299999952316284	0	116.34645577003933	43.28451156616211	2740.825927734375	29.86832618713379	154273.0	0.2999653160572052	11531.31835937496	15038.087890625	1.6108490265284656	80820.125	422632.375	415844.125	41006.0	281241.609375	582817.46875	95344.46875	64.35165405273438
sub-08_ses-1_task-self_run-1_bold	0.0013860797342192693	0.006169891794019934	0	25.04818775796667	1.2010312003666663	0.9491396593666667	0.39739642729000985	432631584.0	0.24823324593105453	182	60.46511627906977	2.488539505964667	2.4139266666666668	2.7647433333333336	2.2869485178940008	0.0231445	-0.007789985742419958	0.0024804379791021347	301	80	80	37	4.402076824223428	2.0	3.0	3.0	3.299999952316284	0	118.71558504698929	26.23382568359375	2682.247314453125	18.036161422729492	154171.0	0.13510020822286606	11708.611328125	15111.3564453125	1.7263137563011384	79368.28125	421455.75	415366.0	41132.0	280920.2984375	578296.7874999999	94355.6796875	59.693824768066406
sub-08_ses-1_task-self_run-2_bold	0.001531328903654485	0.004681282126245847	0	25.361096846	1.2467862218000008	1.0173009588333326	0.39798140758905687	245619648.0	0.26731568394108635	197	65.4485049833887	2.48420061704126	2.407223333333333	2.7655966666666667	2.279781851123779	0.0211379	-0.007976225577294827	0.002992189023643732	301	80	80	37	4.3899500817066865	2.0	3.0	3.0	3.299999952316284	3	124.02254257313862	34.435482025146484	2766.597900390625	23.82765007019043	154039.0	0.276694080233574	11801.041601562505	15637.12890625	1.6192049421743082	81277.734375	425338.65625	418559.65625	41207.0	282974.65	584481.7124999999	95343.8125	65.47468566894531
sub-08_ses-2_task-other_bold	0.003824512428298279	0.008121584206500958	0	26.207464371417604	1.265450626743295	7.633143781609192	0.39914893566806137	32082756.0	0.22048907191645192	271	51.81644359464627	2.477939000991299	2.4061566666666665	2.7246966666666665	2.3029636696405653	0.0209124	-0.008089435286819935	0.0024670937564224005	523	80	80	37	4.3809063526655025	2.0	3.0	3.0	3.299999952316284	1	136.71467997790717	96.12232971191406	3050.402099609375	65.72525024414062	154265.0	0.24346168935298923	12932.796679687483	15838.7607421875	1.632682555895638	80193.3984375	424487.78125	417380.75	40972.0	283689.6359375	582865.003125	95271.53125	50.71336364746094
